Organic ID,OrderTypes ID,PieType ID,PieFlavor ID,Order Date,Day of Week,Quantity,Cost,Revenue
1,1,1,0,24 November 2020,Tuesday,3,$60.00,$180
1,0,0,0,24 November 2020,Tuesday,1,$2.50,$2.5
1,1,0,0,02 November 2021,Tuesday,5,$12.50,$62.5
1,0,1,0,02 November 2021,Tuesday,3,$60.00,$180
1,1,0,0,30 November 2021,Tuesday,4,$10.00,$40
1,0,1,0,30 November 2021,Tuesday,2,$40.00,$80
1,1,1,0,19 November 2019,Tuesday,4,$80.00,$320
1,1,1,0,24 March 2020,Tuesday,3,$60.00,$180
1,1,1,0,24 March 2020,Tuesday,3,$60.00,$180
1,1,0,0,24 March 2020,Tuesday,3,$7.50,$22.5
1,0,1,0,24 March 2020,Tuesday,5,$100.00,$500
1,1,1,0,24 March 2020,Tuesday,4,$80.00,$320
1,0,0,0,30 June 2020,Tuesday,4,$10.00,$40
1,1,0,0,30 June 2020,Tuesday,2,$5.00,$10
1,1,0,0,30 June 2020,Tuesday,1,$2.50,$2.5
1,0,0,0,30 June 2020,Tuesday,3,$7.50,$22.5
1,0,0,0,30 June 2020,Tuesday,3,$7.50,$22.5
1,0,0,0,30 June 2020,Tuesday,1,$2.50,$2.5
1,1,0,0,30 June 2020,Tuesday,2,$5.00,$10
1,1,1,0,06 April 2021,Tuesday,2,$40.00,$80
1,0,1,0,06 April 2021,Tuesday,2,$40.00,$80
1,1,1,0,10 March 2020,Tuesday,2,$40.00,$80
1,1,0,0,16 June 2020,Tuesday,4,$10.00,$40
1,1,1,0,04 May 2021,Tuesday,5,$100.00,$500
1,0,1,0,06 July 2021,Tuesday,2,$40.00,$80
1,1,0,0,06 July 2021,Tuesday,5,$12.50,$62.5
1,0,1,0,12 October 2021,Tuesday,4,$80.00,$320
1,1,0,0,12 October 2021,Tuesday,4,$10.00,$40
1,0,0,0,05 May 2020,Tuesday,1,$2.50,$2.5
1,1,1,0,17 November 2020,Tuesday,4,$80.00,$320
1,1,0,0,17 November 2020,Tuesday,1,$2.50,$2.5
1,1,1,0,17 November 2020,Tuesday,1,$20.00,$20
1,0,0,0,17 November 2020,Tuesday,3,$7.50,$22.5
1,0,0,0,17 November 2020,Tuesday,1,$2.50,$2.5
1,0,0,0,04 May 2021,Tuesday,1,$2.50,$2.5
1,1,1,0,04 May 2021,Tuesday,4,$80.00,$320
1,1,0,0,29 September 2020,Tuesday,1,$2.50,$2.5
1,0,0,0,29 September 2020,Tuesday,4,$10.00,$40
1,0,0,0,03 August 2021,Tuesday,4,$10.00,$40
1,1,0,0,11 June 2019,Tuesday,4,$10.00,$40
1,0,0,0,11 June 2019,Tuesday,4,$10.00,$40
1,1,0,0,11 June 2019,Tuesday,3,$7.50,$22.5
1,1,1,0,11 June 2019,Tuesday,4,$80.00,$320
1,1,1,0,01 September 2020,Tuesday,3,$60.00,$180
1,0,0,0,01 November 2021,Monday,3,$7.50,$22.5
1,0,0,0,01 November 2021,Monday,5,$12.50,$62.5
1,0,0,0,01 November 2021,Monday,5,$12.50,$62.5
1,1,0,0,01 November 2021,Monday,5,$12.50,$62.5
1,0,0,0,01 November 2021,Monday,4,$10.00,$40
1,1,0,0,01 November 2021,Monday,3,$7.50,$22.5
1,0,1,0,01 November 2021,Monday,3,$60.00,$180
1,0,1,0,01 November 2021,Monday,3,$60.00,$180
1,0,0,0,01 November 2021,Monday,4,$10.00,$40
1,0,0,0,12 April 2020,Sunday,5,$12.50,$62.5
1,0,1,0,09 May 2021,Sunday,2,$40.00,$80
1,1,0,0,02 March 2020,Monday,3,$7.50,$22.5
1,0,0,0,02 March 2020,Monday,1,$2.50,$2.5
1,1,0,0,21 March 2021,Sunday,2,$5.00,$10
1,0,1,0,30 November 2020,Monday,5,$100.00,$500
1,0,1,0,09 November 2020,Monday,5,$100.00,$500
1,0,0,0,09 November 2020,Monday,3,$7.50,$22.5
1,0,0,0,23 August 2020,Sunday,3,$7.50,$22.5
1,0,1,0,24 January 2021,Sunday,5,$100.00,$500
1,1,1,0,24 January 2021,Sunday,3,$60.00,$180
1,1,1,0,24 January 2021,Sunday,3,$60.00,$180
1,0,0,0,04 October 2021,Monday,2,$5.00,$10
1,0,1,0,04 October 2021,Monday,3,$60.00,$180
1,0,1,0,22 March 2020,Sunday,3,$60.00,$180
1,1,1,0,22 March 2020,Sunday,2,$40.00,$80
1,1,0,0,22 March 2020,Sunday,1,$2.50,$2.5
1,0,0,0,22 March 2020,Sunday,5,$12.50,$62.5
1,1,1,0,22 March 2020,Sunday,2,$40.00,$80
1,0,1,0,22 March 2020,Sunday,2,$40.00,$80
1,0,1,0,22 March 2020,Sunday,1,$20.00,$20
1,1,0,0,22 March 2020,Sunday,5,$12.50,$62.5
1,0,1,0,22 March 2020,Sunday,2,$40.00,$80
1,1,1,0,22 March 2020,Sunday,5,$100.00,$500
1,0,1,0,11 October 2020,Sunday,2,$40.00,$80
1,1,1,0,26 April 2021,Monday,4,$80.00,$320
1,1,1,0,25 April 2021,Sunday,5,$100.00,$500
1,1,0,0,08 November 2020,Sunday,2,$5.00,$10
1,0,1,0,22 November 2021,Monday,2,$40.00,$80
1,1,1,0,22 November 2021,Monday,1,$20.00,$20
1,0,1,0,22 November 2021,Monday,3,$60.00,$180
1,0,0,0,01 November 2021,Monday,2,$5.00,$10
1,0,1,0,01 November 2021,Monday,1,$20.00,$20
1,0,0,0,26 September 2021,Sunday,4,$10.00,$40
1,1,1,0,26 September 2021,Sunday,1,$20.00,$20
1,0,0,0,06 September 2021,Monday,4,$10.00,$40
1,0,1,0,06 September 2021,Monday,3,$60.00,$180
1,1,0,0,13 January 2020,Monday,3,$7.50,$22.5
1,0,1,0,13 January 2020,Monday,4,$80.00,$320
1,1,0,0,13 January 2020,Monday,5,$12.50,$62.5
1,0,0,2,22 December 2020,Tuesday,1,$2.50,$2.5
1,0,1,2,22 December 2020,Tuesday,3,$60.00,$180
1,0,1,2,01 November 2021,Monday,3,$60.00,$180
1,0,1,2,06 August 2019,Tuesday,2,$40.00,$80
1,0,0,2,06 August 2019,Tuesday,4,$10.00,$40
1,0,1,2,06 August 2019,Tuesday,3,$60.00,$180
1,0,0,2,06 August 2019,Tuesday,5,$12.50,$62.5
1,1,0,2,06 August 2019,Tuesday,5,$12.50,$62.5
1,0,1,2,06 August 2019,Tuesday,2,$40.00,$80
1,0,1,2,06 August 2019,Tuesday,3,$60.00,$180
1,1,1,2,27 August 2019,Tuesday,3,$60.00,$180
1,0,1,2,16 March 2021,Tuesday,2,$40.00,$80
1,1,1,2,02 March 2020,Monday,3,$60.00,$180
1,1,0,2,02 March 2020,Monday,3,$7.50,$22.5
1,1,0,2,02 March 2020,Monday,4,$10.00,$40
1,0,0,2,12 January 2021,Tuesday,1,$2.50,$2.5
1,0,0,2,12 January 2021,Tuesday,1,$2.50,$2.5
1,0,1,2,12 January 2021,Tuesday,2,$40.00,$80
1,1,1,2,12 January 2021,Tuesday,2,$40.00,$80
1,0,1,2,12 January 2021,Tuesday,1,$20.00,$20
1,0,0,2,12 January 2021,Tuesday,5,$12.50,$62.5
1,0,1,2,21 March 2021,Sunday,2,$40.00,$80
1,0,0,2,21 March 2021,Sunday,1,$2.50,$2.5
1,1,1,2,21 March 2021,Sunday,2,$40.00,$80
1,0,0,2,21 March 2021,Sunday,3,$7.50,$22.5
1,0,0,2,21 March 2021,Sunday,5,$12.50,$62.5
1,1,1,2,21 March 2021,Sunday,2,$40.00,$80
1,1,1,2,21 March 2021,Sunday,3,$60.00,$180
1,1,1,2,21 March 2021,Sunday,1,$20.00,$20
1,1,0,2,21 March 2021,Sunday,5,$12.50,$62.5
1,0,1,2,21 March 2021,Sunday,5,$100.00,$500
1,0,1,2,01 October 2019,Tuesday,3,$60.00,$180
1,0,0,2,21 March 2021,Sunday,5,$12.50,$62.5
1,0,1,2,21 March 2021,Sunday,3,$60.00,$180
1,0,0,2,21 March 2021,Sunday,5,$12.50,$62.5
1,0,0,2,21 March 2021,Sunday,3,$7.50,$22.5
1,0,1,2,21 March 2021,Sunday,3,$60.00,$180
1,0,1,2,21 March 2021,Sunday,3,$60.00,$180
1,1,0,2,21 March 2021,Sunday,5,$12.50,$62.5
1,1,0,2,21 March 2021,Sunday,5,$12.50,$62.5
1,1,0,2,21 March 2021,Sunday,4,$10.00,$40
1,1,1,2,21 March 2021,Sunday,4,$80.00,$320
1,0,1,2,21 March 2021,Sunday,1,$20.00,$20
1,0,1,2,21 March 2021,Sunday,2,$40.00,$80
1,0,0,2,21 March 2021,Sunday,4,$10.00,$40
1,0,0,2,21 March 2021,Sunday,2,$5.00,$10
1,0,1,2,21 March 2021,Sunday,4,$80.00,$320
1,1,0,2,09 March 2020,Monday,2,$5.00,$10
1,0,1,2,09 March 2020,Monday,3,$60.00,$180
1,1,1,2,09 March 2020,Monday,5,$100.00,$500
1,0,0,2,09 March 2020,Monday,2,$5.00,$10
1,1,0,2,09 March 2020,Monday,2,$5.00,$10
1,0,0,2,09 March 2020,Monday,1,$2.50,$2.5
1,1,1,2,09 March 2020,Monday,3,$60.00,$180
1,1,1,2,09 March 2020,Monday,2,$40.00,$80
1,0,1,2,09 March 2020,Monday,4,$80.00,$320
1,1,0,2,09 March 2020,Monday,2,$5.00,$10
1,1,1,2,09 March 2020,Monday,1,$20.00,$20
1,1,0,2,24 March 2020,Tuesday,2,$5.00,$10
1,0,1,2,27 July 2020,Monday,3,$60.00,$180
1,1,1,2,27 July 2020,Monday,5,$100.00,$500
1,0,0,2,27 July 2020,Monday,5,$12.50,$62.5
1,1,0,2,02 February 2021,Tuesday,4,$10.00,$40
1,1,0,2,02 February 2021,Tuesday,1,$2.50,$2.5
1,0,1,2,02 February 2021,Tuesday,5,$100.00,$500
1,1,0,2,02 February 2021,Tuesday,3,$7.50,$22.5
1,1,0,2,02 February 2021,Tuesday,2,$5.00,$10
1,0,0,2,02 February 2021,Tuesday,1,$2.50,$2.5
1,0,1,2,02 February 2021,Tuesday,5,$100.00,$500
1,0,1,2,02 February 2021,Tuesday,4,$80.00,$320
1,0,0,2,02 February 2021,Tuesday,4,$10.00,$40
1,0,1,2,02 February 2021,Tuesday,1,$20.00,$20
1,1,0,2,02 February 2021,Tuesday,4,$10.00,$40
1,1,1,2,02 February 2021,Tuesday,4,$80.00,$320
1,1,0,2,05 January 2021,Tuesday,4,$10.00,$40
1,1,1,2,05 January 2021,Tuesday,3,$60.00,$180
1,1,1,2,05 January 2021,Tuesday,2,$40.00,$80
1,1,0,2,05 January 2021,Tuesday,4,$10.00,$40
1,1,0,2,15 June 2021,Tuesday,4,$10.00,$40
1,0,1,2,15 June 2021,Tuesday,2,$40.00,$80
1,1,0,2,24 February 2020,Monday,5,$12.50,$62.5
1,0,0,2,24 February 2020,Monday,4,$10.00,$40
1,1,1,2,24 February 2020,Monday,1,$20.00,$20
1,1,1,2,15 September 2020,Tuesday,4,$80.00,$320
1,1,1,2,15 September 2020,Tuesday,5,$100.00,$500
1,0,1,2,15 September 2020,Tuesday,2,$40.00,$80
1,1,0,2,06 July 2021,Tuesday,3,$7.50,$22.5
1,1,1,2,18 August 2020,Tuesday,3,$60.00,$180
1,1,1,2,18 August 2020,Tuesday,5,$100.00,$500
1,0,1,2,18 August 2020,Tuesday,4,$80.00,$320
1,1,1,2,18 August 2020,Tuesday,4,$80.00,$320
1,1,1,2,18 August 2020,Tuesday,4,$80.00,$320
1,1,1,2,08 March 2020,Sunday,1,$20.00,$20
1,1,0,2,08 March 2020,Sunday,2,$5.00,$10
1,1,1,2,08 March 2020,Sunday,3,$60.00,$180
1,1,1,2,08 March 2020,Sunday,5,$100.00,$500
1,0,0,2,08 March 2020,Sunday,2,$5.00,$10
1,0,0,2,08 March 2020,Sunday,1,$2.50,$2.5
1,0,0,2,08 March 2020,Sunday,3,$7.50,$22.5
1,0,1,2,08 March 2020,Sunday,3,$60.00,$180
1,0,1,2,08 November 2020,Sunday,2,$40.00,$80
1,0,0,2,13 August 2019,Tuesday,3,$7.50,$22.5
1,0,1,2,13 August 2019,Tuesday,1,$20.00,$20
1,0,1,2,13 August 2019,Tuesday,3,$60.00,$180
1,0,0,2,13 August 2019,Tuesday,2,$5.00,$10
1,0,0,2,13 August 2019,Tuesday,1,$2.50,$2.5
1,0,0,2,13 August 2019,Tuesday,1,$2.50,$2.5
1,0,1,2,22 November 2021,Monday,1,$20.00,$20
1,0,1,2,04 May 2021,Tuesday,5,$100.00,$500
1,0,0,2,04 May 2021,Tuesday,2,$5.00,$10
1,0,1,2,04 May 2021,Tuesday,3,$60.00,$180
1,0,0,2,04 May 2021,Tuesday,2,$5.00,$10
1,1,1,2,28 June 2021,Monday,1,$20.00,$20
1,1,0,2,28 June 2021,Monday,1,$2.50,$2.5
1,1,0,2,28 June 2021,Monday,1,$2.50,$2.5
1,1,1,2,28 June 2021,Monday,4,$80.00,$320
1,0,1,2,28 June 2021,Monday,1,$20.00,$20
1,0,0,2,28 June 2021,Monday,4,$10.00,$40
1,1,1,2,13 January 2020,Monday,3,$60.00,$180
1,0,1,2,18 November 2020,Wednesday,1,$20.00,$20
1,0,0,2,18 November 2020,Wednesday,1,$2.50,$2.5
1,0,0,2,06 May 2020,Wednesday,4,$10.00,$40
1,1,1,2,06 May 2020,Wednesday,4,$80.00,$320
1,1,1,2,06 May 2020,Wednesday,5,$100.00,$500
1,1,0,2,06 May 2020,Wednesday,4,$10.00,$40
1,1,1,2,06 May 2020,Wednesday,1,$20.00,$20
1,1,1,2,06 May 2020,Wednesday,3,$60.00,$180
1,1,1,2,06 May 2020,Wednesday,3,$60.00,$180
1,1,0,2,06 May 2020,Wednesday,4,$10.00,$40
1,1,0,2,06 May 2020,Wednesday,2,$5.00,$10
1,1,1,2,06 May 2020,Wednesday,1,$20.00,$20
1,1,1,2,06 May 2020,Wednesday,1,$20.00,$20
1,1,1,2,12 May 2021,Wednesday,3,$60.00,$180
1,1,1,2,12 May 2021,Wednesday,3,$60.00,$180
1,0,1,2,12 May 2021,Wednesday,1,$20.00,$20
1,1,0,2,12 May 2021,Wednesday,2,$5.00,$10
1,1,1,2,12 May 2021,Wednesday,3,$60.00,$180
1,0,0,2,12 May 2021,Wednesday,3,$7.50,$22.5
1,0,0,2,28 July 2021,Wednesday,2,$5.00,$10
1,1,1,2,28 July 2021,Wednesday,4,$80.00,$320
1,0,1,2,28 July 2021,Wednesday,1,$20.00,$20
1,0,1,2,28 July 2021,Wednesday,5,$100.00,$500
1,1,0,2,18 August 2021,Wednesday,3,$7.50,$22.5
1,0,1,2,18 August 2021,Wednesday,4,$80.00,$320
1,0,0,2,18 August 2021,Wednesday,2,$5.00,$10
1,0,0,2,18 August 2021,Wednesday,3,$7.50,$22.5
1,1,1,2,03 November 2021,Wednesday,2,$40.00,$80
1,0,0,2,03 November 2021,Wednesday,2,$5.00,$10
1,1,1,2,16 September 2020,Wednesday,2,$40.00,$80
1,1,1,2,16 September 2020,Wednesday,3,$60.00,$180
1,1,0,2,16 September 2020,Wednesday,5,$12.50,$62.5
1,1,0,2,16 September 2020,Wednesday,2,$5.00,$10
1,1,0,2,16 September 2020,Wednesday,4,$10.00,$40
1,0,0,2,06 November 2019,Wednesday,3,$7.50,$22.5
1,1,0,2,06 May 2020,Wednesday,5,$12.50,$62.5
1,1,1,2,06 May 2020,Wednesday,5,$100.00,$500
1,1,1,2,06 May 2020,Wednesday,2,$40.00,$80
1,1,0,2,06 May 2020,Wednesday,3,$7.50,$22.5
1,0,1,2,06 May 2020,Wednesday,3,$60.00,$180
1,1,1,2,06 May 2020,Wednesday,5,$100.00,$500
1,1,1,2,06 May 2020,Wednesday,3,$60.00,$180
1,1,1,2,17 July 2019,Wednesday,1,$20.00,$20
1,1,1,2,17 July 2019,Wednesday,1,$20.00,$20
1,0,1,2,17 July 2019,Wednesday,2,$40.00,$80
1,1,0,2,14 July 2021,Wednesday,4,$10.00,$40
1,0,0,2,04 September 2019,Wednesday,3,$7.50,$22.5
1,1,1,2,04 September 2019,Wednesday,3,$60.00,$180
1,1,0,2,04 September 2019,Wednesday,4,$10.00,$40
1,0,1,2,04 September 2019,Wednesday,2,$40.00,$80
1,1,0,2,15 April 2020,Wednesday,1,$2.50,$2.5
1,0,1,2,29 April 2020,Wednesday,1,$20.00,$20
1,1,0,2,29 April 2020,Wednesday,2,$5.00,$10
1,0,0,2,05 August 2020,Wednesday,2,$5.00,$10
1,1,0,2,05 August 2020,Wednesday,3,$7.50,$22.5
1,1,0,2,05 August 2020,Wednesday,5,$12.50,$62.5
1,0,1,2,16 September 2020,Wednesday,2,$40.00,$80
1,0,1,2,20 January 2021,Wednesday,4,$80.00,$320
1,0,1,2,25 March 2020,Wednesday,2,$40.00,$80
1,1,1,2,25 March 2020,Wednesday,1,$20.00,$20
1,1,1,2,15 July 2020,Wednesday,1,$20.00,$20
1,1,1,2,15 July 2020,Wednesday,3,$60.00,$180
1,1,0,2,13 May 2020,Wednesday,3,$7.50,$22.5
1,0,1,2,13 May 2020,Wednesday,5,$100.00,$500
1,0,1,2,13 May 2020,Wednesday,4,$80.00,$320
1,0,1,2,13 May 2020,Wednesday,3,$60.00,$180
1,1,1,2,13 May 2020,Wednesday,5,$100.00,$500
1,0,1,2,13 May 2020,Wednesday,3,$60.00,$180
1,0,0,2,13 May 2020,Wednesday,5,$12.50,$62.5
1,0,1,2,21 August 2019,Wednesday,5,$100.00,$500
1,0,1,2,21 August 2019,Wednesday,2,$40.00,$80
1,0,0,2,21 August 2019,Wednesday,4,$10.00,$40
1,0,1,2,21 August 2019,Wednesday,4,$80.00,$320
1,0,1,2,21 August 2019,Wednesday,4,$80.00,$320
1,0,1,2,21 August 2019,Wednesday,4,$80.00,$320
1,1,1,2,21 August 2019,Wednesday,5,$100.00,$500
1,1,1,2,21 August 2019,Wednesday,2,$40.00,$80
1,1,0,2,01 July 2021,Thursday,2,$5.00,$10
1,1,1,2,01 July 2021,Thursday,4,$80.00,$320
1,0,0,2,01 July 2021,Thursday,5,$12.50,$62.5
1,0,1,2,12 August 2021,Thursday,2,$40.00,$80
1,1,1,2,24 December 2020,Thursday,3,$60.00,$180
1,0,1,2,15 October 2021,Thursday,4,$80.00,$320
1,0,0,2,15 October 2021,Thursday,4,$10.00,$40
1,1,1,2,15 October 2021,Thursday,4,$80.00,$320
1,0,0,2,15 October 2021,Thursday,2,$5.00,$10
1,1,1,2,15 October 2021,Thursday,1,$20.00,$20
1,1,0,2,06 February 2020,Thursday,1,$2.50,$2.5
1,0,1,2,08 October 2020,Thursday,1,$20.00,$20
1,1,1,2,22 July 2021,Thursday,1,$20.00,$20
1,0,0,2,22 July 2021,Thursday,2,$5.00,$10
1,0,0,2,29 October 2020,Thursday,2,$5.00,$10
1,1,0,2,29 October 2020,Thursday,2,$5.00,$10
1,0,1,2,29 October 2020,Thursday,5,$100.00,$500
1,1,1,2,29 October 2020,Thursday,2,$40.00,$80
1,0,1,2,19 September 2019,Thursday,1,$20.00,$20
1,0,1,2,19 September 2019,Thursday,4,$80.00,$320
1,1,0,2,06 May 2021,Thursday,4,$10.00,$40
1,0,0,2,06 May 2021,Thursday,4,$10.00,$40
1,0,1,2,06 May 2021,Thursday,3,$60.00,$180
1,0,0,2,06 May 2021,Thursday,3,$7.50,$22.5
1,0,1,2,06 May 2021,Thursday,2,$40.00,$80
1,1,1,2,04 July 2019,Thursday,3,$60.00,$180
1,0,1,2,29 July 2021,Thursday,4,$80.00,$320
1,0,0,2,17 June 2021,Thursday,3,$7.50,$22.5
1,0,1,2,17 June 2021,Thursday,2,$40.00,$80
1,1,0,2,17 June 2021,Thursday,2,$5.00,$10
1,0,1,2,08 October 2020,Thursday,1,$20.00,$20
1,0,0,2,15 October 2021,Thursday,3,$7.50,$22.5
1,0,0,2,11 February 2021,Thursday,1,$2.50,$2.5
1,1,1,2,11 February 2021,Thursday,5,$100.00,$500
1,1,1,2,11 February 2021,Thursday,4,$80.00,$320
1,0,0,2,11 February 2021,Thursday,3,$7.50,$22.5
1,0,1,2,11 February 2021,Thursday,5,$100.00,$500
1,0,0,2,11 February 2021,Thursday,3,$7.50,$22.5
1,1,0,2,31 October 2019,Thursday,4,$10.00,$40
1,1,1,2,18 March 2021,Thursday,3,$60.00,$180
1,1,1,2,18 March 2021,Thursday,3,$60.00,$180
1,0,1,2,18 March 2021,Thursday,5,$100.00,$500
1,0,0,2,18 March 2021,Thursday,3,$7.50,$22.5
1,1,0,2,15 July 2021,Thursday,5,$12.50,$62.5
1,1,0,2,15 July 2021,Thursday,2,$5.00,$10
1,1,1,2,15 July 2021,Thursday,1,$20.00,$20
1,0,1,2,29 April 2021,Thursday,4,$80.00,$320
1,0,1,2,20 May 2021,Thursday,1,$20.00,$20
1,0,0,2,20 May 2021,Thursday,3,$7.50,$22.5
1,1,0,2,29 April 2021,Thursday,4,$10.00,$40
1,1,1,2,29 April 2021,Thursday,4,$80.00,$320
1,1,1,2,29 April 2021,Thursday,3,$60.00,$180
1,1,1,2,29 April 2021,Thursday,5,$100.00,$500
1,1,0,2,29 April 2021,Thursday,1,$2.50,$2.5
1,0,0,2,29 April 2021,Thursday,5,$12.50,$62.5
1,1,0,2,24 June 2021,Thursday,1,$2.50,$2.5
1,0,0,2,24 June 2021,Thursday,4,$10.00,$40
1,1,0,2,24 June 2021,Thursday,2,$5.00,$10
1,0,1,2,24 June 2021,Thursday,3,$60.00,$180
1,0,1,2,26 August 2021,Thursday,5,$100.00,$500
1,1,0,2,16 April 2020,Thursday,4,$10.00,$40
1,0,0,2,16 April 2020,Thursday,3,$7.50,$22.5
1,0,0,2,22 April 2021,Thursday,4,$10.00,$40
1,1,1,2,22 April 2021,Thursday,5,$100.00,$500
1,0,1,2,22 April 2021,Thursday,5,$100.00,$500
1,1,1,2,22 April 2021,Thursday,3,$60.00,$180
1,0,1,2,22 April 2021,Thursday,1,$20.00,$20
1,1,0,2,22 April 2021,Thursday,2,$5.00,$10
1,1,0,2,22 April 2021,Thursday,4,$10.00,$40
1,0,1,2,09 July 2020,Thursday,1,$20.00,$20
1,0,1,2,09 July 2020,Thursday,2,$40.00,$80
1,1,0,2,04 February 2021,Thursday,1,$2.50,$2.5
1,1,0,2,04 February 2021,Thursday,1,$2.50,$2.5
1,1,1,2,04 February 2021,Thursday,3,$60.00,$180
1,0,1,2,04 February 2021,Thursday,2,$40.00,$80
1,0,0,2,04 February 2021,Thursday,5,$12.50,$62.5
1,1,1,2,04 February 2021,Thursday,3,$60.00,$180
1,1,1,2,04 February 2021,Thursday,2,$40.00,$80
1,1,0,2,04 February 2021,Thursday,1,$2.50,$2.5
1,1,0,2,15 November 2019,Friday,1,$2.50,$2.5
1,1,0,2,14 February 2020,Friday,1,$2.50,$2.5
1,0,1,2,14 February 2020,Friday,4,$80.00,$320
1,0,0,2,14 February 2020,Friday,1,$2.50,$2.5
1,0,0,2,14 February 2020,Friday,2,$5.00,$10
1,1,1,2,14 February 2020,Friday,3,$60.00,$180
1,1,0,2,14 February 2020,Friday,2,$5.00,$10
1,0,0,2,14 February 2020,Friday,5,$12.50,$62.5
1,1,0,2,25 June 2021,Friday,2,$5.00,$10
1,0,0,2,14 May 2021,Friday,2,$5.00,$10
1,1,0,2,20 August 2021,Friday,4,$10.00,$40
1,1,0,2,17 July 2020,Friday,5,$12.50,$62.5
1,1,0,2,17 July 2020,Friday,1,$2.50,$2.5
1,0,0,2,17 July 2020,Friday,3,$7.50,$22.5
1,1,1,2,07 May 2021,Friday,1,$20.00,$20
1,0,1,2,16 July 2021,Friday,2,$40.00,$80
1,0,1,2,16 July 2021,Friday,5,$100.00,$500
1,1,1,2,16 July 2021,Friday,3,$60.00,$180
1,1,1,2,16 July 2021,Friday,2,$40.00,$80
1,1,0,2,19 June 2020,Friday,1,$2.50,$2.5
1,1,0,2,19 June 2020,Friday,2,$5.00,$10
1,0,1,2,19 June 2020,Friday,4,$80.00,$320
1,0,0,2,19 June 2020,Friday,1,$2.50,$2.5
1,0,0,2,19 June 2020,Friday,2,$5.00,$10
1,0,1,2,19 June 2020,Friday,2,$40.00,$80
1,0,1,2,19 June 2020,Friday,3,$60.00,$180
1,1,1,2,19 March 2021,Friday,2,$40.00,$80
1,1,1,2,17 September 2021,Friday,1,$20.00,$20
1,0,0,2,09 July 2021,Friday,2,$5.00,$10
1,1,0,2,20 November 2020,Friday,5,$12.50,$62.5
1,1,0,2,23 July 2021,Friday,3,$7.50,$22.5
1,1,1,2,23 July 2021,Friday,5,$100.00,$500
1,0,1,2,08 October 2021,Friday,1,$20.00,$20
1,0,1,2,11 June 2021,Friday,2,$40.00,$80
1,0,0,2,11 June 2021,Friday,5,$12.50,$62.5
1,0,0,2,11 June 2021,Friday,2,$5.00,$10
1,0,1,2,11 June 2021,Friday,2,$40.00,$80
1,0,1,2,11 June 2021,Friday,2,$40.00,$80
1,0,0,2,11 June 2021,Friday,2,$5.00,$10
1,0,0,2,22 January 2021,Friday,2,$5.00,$10
1,0,1,2,27 March 2020,Friday,3,$60.00,$180
1,1,0,2,06 August 2021,Friday,5,$12.50,$62.5
1,0,1,2,06 August 2021,Friday,1,$20.00,$20
1,0,0,2,06 August 2021,Friday,3,$7.50,$22.5
1,0,0,2,06 August 2021,Friday,2,$5.00,$10
1,0,1,2,06 August 2021,Friday,3,$60.00,$180
1,0,0,2,12 February 2021,Friday,5,$12.50,$62.5
1,0,1,2,12 February 2021,Friday,1,$20.00,$20
1,0,0,2,03 July 2020,Friday,4,$10.00,$40
1,1,1,2,26 June 2020,Friday,4,$80.00,$320
1,0,1,2,26 June 2020,Friday,5,$100.00,$500
1,0,1,2,28 February 2020,Friday,1,$20.00,$20
1,1,0,2,28 February 2020,Friday,1,$2.50,$2.5
1,0,0,2,28 February 2020,Friday,4,$10.00,$40
1,0,1,2,10 April 2020,Friday,5,$100.00,$500
1,1,0,2,14 August 2020,Friday,5,$12.50,$62.5
1,1,0,2,14 August 2020,Friday,3,$7.50,$22.5
1,0,0,2,14 August 2020,Friday,1,$2.50,$2.5
1,0,1,2,14 August 2020,Friday,5,$100.00,$500
1,0,0,2,26 March 2021,Friday,1,$2.50,$2.5
1,1,1,2,23 July 2021,Friday,1,$20.00,$20
1,1,1,2,23 July 2021,Friday,4,$80.00,$320
1,0,0,2,23 July 2021,Friday,4,$10.00,$40
1,1,0,2,23 July 2021,Friday,5,$12.50,$62.5
1,0,1,2,23 July 2021,Friday,2,$40.00,$80
1,0,1,2,24 July 2020,Friday,3,$60.00,$180
1,0,1,2,31 July 2020,Friday,4,$80.00,$320
1,1,1,2,31 July 2020,Friday,5,$100.00,$500
1,1,0,2,31 July 2020,Friday,1,$2.50,$2.5
1,1,0,2,31 July 2020,Friday,1,$2.50,$2.5
1,0,0,2,31 July 2020,Friday,5,$12.50,$62.5
1,1,1,2,31 July 2020,Friday,4,$80.00,$320
1,0,1,2,31 July 2020,Friday,1,$20.00,$20
1,0,0,2,24 April 2020,Friday,4,$10.00,$40
1,0,0,2,24 April 2020,Friday,2,$5.00,$10
1,1,0,2,24 April 2020,Friday,1,$2.50,$2.5
1,1,1,2,09 April 2021,Friday,4,$80.00,$320
1,1,0,2,09 April 2021,Friday,2,$5.00,$10
1,0,1,2,19 March 2021,Friday,2,$40.00,$80
1,1,0,2,19 March 2021,Friday,4,$10.00,$40
1,0,0,2,19 March 2021,Friday,4,$10.00,$40
1,0,0,2,19 March 2021,Friday,4,$10.00,$40
1,0,1,2,08 February 2020,Saturday,1,$20.00,$20
1,1,1,2,08 February 2020,Saturday,5,$100.00,$500
1,1,1,2,08 February 2020,Saturday,3,$60.00,$180
1,0,1,2,08 February 2020,Saturday,5,$100.00,$500
1,0,1,2,06 July 2019,Saturday,3,$60.00,$180
